PT4-M_a	PT1-M_a	PT3-M_a	PT1-U_a	PT2-U_a	PT2-M_a	PT5-M_a	PT4-M	PT1-M	PT3-M	PT1-U	PT2-U	PT2-M	PT5-M	TCp2-M	TCw1-E	TCp1-M	TCw4-E	TCw3-E	TCw2-E	Voltage	Motor1	Motor2	Motor3	Motor4	Statestring
206	199	197	197	197	199	197	7	-3	-3	27	14	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	259945
205	198	198	197	196	199	197	7	-3	-3	27	14	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	260738
206	199	197	197	196	200	196	7	-3	-3	27	14	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	260975
206	199	197	197	196	200	196	7	-3	-3	27	14	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	260975
206	199	197	197	196	200	196	12	2	0	0	0	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	260975
207	197	198	197	196	198	197	12	2	0	0	0	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	261769
207	197	198	197	196	198	197	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	261769
207	197	198	197	196	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	261769
206	197	198	197	196	200	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	262556
206	197	197	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	262799
206	197	197	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	262799
206	197	197	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	262799
206	198	197	197	196	200	197	12	0	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	263586
206	198	197	197	196	200	197	12	0	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	263586
206	198	197	197	196	200	197	12	0	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	263586
206	197	198	196	197	198	197	12	0	1	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	264379
206	198	197	197	197	198	197	12	0	0	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	264616
206	198	197	197	197	198	197	12	0	0	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	264616
206	198	197	197	197	198	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	264616
206	198	197	197	196	200	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	265409
206	198	197	197	196	200	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	265409
206	198	197	197	196	200	197	12	1	0	-1	1	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	265409
206	197	197	197	196	199	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	266214
207	199	198	197	196	198	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	266451
207	199	198	197	196	198	197	12	1	0	-1	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	266451
207	199	198	197	196	198	197	12	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	266451
206	198	198	197	196	199	196	12	1	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	267244
206	198	198	197	196	199	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	267244
206	198	198	197	196	199	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	267244
206	199	197	197	197	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	268037
206	199	197	197	196	200	197	12	2	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	268274
206	199	197	197	196	200	197	12	2	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	268274
206	199	197	197	196	200	197	12	2	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	268274
207	198	197	197	196	197	197	12	2	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	269077
207	198	197	197	196	197	197	12	2	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	269077
207	198	197	197	196	197	197	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	269077
206	198	198	197	196	199	197	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	269871
206	198	198	197	196	198	197	12	2	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270112
206	198	198	197	196	198	197	12	2	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270112
206	198	198	197	196	198	197	12	1	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270112
206	198	198	197	196	199	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270908
206	198	198	197	196	199	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270908
206	198	198	197	196	199	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	270908
206	198	197	197	196	198	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	271706
206	198	198	197	196	198	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	271943
206	198	198	197	196	198	197	12	1	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	271943
206	198	198	197	196	198	197	12	1	1	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	271943
206	199	197	197	196	199	196	12	1	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	272744
206	199	197	197	196	199	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	272744
206	199	197	197	196	199	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	272744
206	197	198	197	196	197	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	273537
206	198	197	197	197	198	197	12	1	1	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	273774
206	198	197	197	197	198	197	12	1	1	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	273774
206	198	197	197	197	198	197	12	1	1	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	273774
206	199	197	197	196	200	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	274567
207	199	198	196	197	198	197	12	2	0	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	274804
207	199	198	196	197	198	197	12	2	0	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	274804
207	199	198	196	197	198	197	12	2	1	-2	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	274804
207	199	197	197	197	197	197	13	2	1	-2	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	275596
207	199	197	197	197	197	197	13	2	1	-2	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	275596
207	199	197	197	197	197	197	13	2	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	275596
206	199	197	197	197	199	197	13	2	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	276389
206	199	197	197	197	199	197	13	2	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	276627
206	199	197	197	197	199	197	13	2	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	276627
206	199	197	197	197	199	197	13	2	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	276627
207	198	197	197	196	199	197	13	2	0	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	277419
207	198	197	197	196	199	197	13	2	0	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	277419
207	198	197	197	196	199	197	13	2	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	277419
206	199	197	197	196	199	196	13	2	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	278206
206	198	198	197	196	198	196	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	278449
206	198	198	197	196	198	196	12	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	278449
206	198	198	197	196	198	196	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	278449
206	199	197	197	197	197	197	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	279236
206	199	197	197	197	197	197	12	2	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	279236
206	199	197	197	197	197	197	12	2	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	279236
206	198	197	197	196	199	197	12	2	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	280041
206	198	197	197	196	198	197	12	2	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	280279
206	198	197	197	196	198	197	12	2	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	280279
206	198	197	197	196	198	197	12	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	280279
207	198	197	197	196	199	197	12	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	281072
207	198	197	197	196	199	197	12	1	0	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	281072
207	198	197	197	196	199	197	12	1	0	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	281072
208	198	198	197	197	199	197	13	1	0	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	281865
207	197	197	197	197	199	196	13	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	282102
207	197	197	197	197	199	196	13	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	282102
207	197	197	197	197	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	282102
206	199	198	196	197	198	197	13	1	0	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	282895
205	198	198	197	197	200	197	13	1	0	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283132
205	198	198	197	197	200	197	13	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283132
205	198	198	197	197	200	197	13	1	1	-1	1	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283132
205	199	197	197	196	198	197	12	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283924
205	199	197	197	196	198	197	12	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283924
205	199	197	197	196	198	197	12	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	283924
208	198	197	197	196	198	196	12	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	284718
207	198	198	197	196	198	196	12	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	284955
207	198	198	197	196	198	196	12	2	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	284955
207	198	198	197	196	198	196	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	284955
206	198	197	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	285747
206	198	197	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	285747
206	198	197	197	196	199	197	12	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	285747
207	198	197	197	197	198	197	13	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	286534
207	198	197	197	197	198	197	13	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	286777
207	198	197	197	197	198	197	13	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	286777
207	198	197	197	197	198	197	13	1	0	0	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	286777
206	198	199	197	197	199	197	13	1	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	287564
206	198	199	197	197	199	197	13	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	287564
206	198	199	197	197	199	197	13	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	287564
207	198	197	197	197	198	197	13	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	288358
207	197	198	197	196	198	196	13	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	288595
207	197	198	197	196	198	196	13	1	1	0	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	288595
207	197	198	197	196	198	196	13	1	1	0	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	288595
205	197	198	196	196	197	197	13	1	1	-1	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	289388
205	197	198	196	196	197	197	12	0	1	-1	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	289388
205	197	198	196	196	197	197	12	0	2	-2	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	289388
207	198	197	197	196	198	197	12	0	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	290182
207	198	198	197	197	198	196	12	0	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	290418
207	198	198	197	197	198	196	13	0	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	290418
207	198	198	197	197	198	196	13	0	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	290418
206	198	197	197	196	199	197	12	0	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	291211
206	198	197	197	196	199	197	12	1	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	291211
206	198	197	197	196	199	197	12	1	1	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	291211
206	199	197	197	197	199	197	12	1	1	-1	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	292004
207	198	197	197	196	199	196	13	1	1	-1	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	292242
207	198	197	197	196	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	292242
207	198	197	197	196	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	292242
206	199	197	197	197	198	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	293032
207	197	198	197	197	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	293270
207	197	198	197	197	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	293270
207	197	198	197	197	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	293270
207	198	197	197	196	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	294063
207	198	197	197	196	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	294063
207	198	197	197	196	199	196	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	294063
207	199	197	197	197	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	294855
206	199	197	197	196	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295093
206	199	197	197	196	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295093
206	199	197	197	196	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295093
207	198	197	197	196	198	196	13	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295885
207	198	197	197	196	198	196	13	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295885
207	198	197	197	196	198	196	13	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	295885
206	199	197	197	196	197	197	13	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	296674
209	198	197	197	196	199	197	13	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	296916
209	198	197	197	196	199	197	13	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	296916
209	198	197	197	196	199	197	14	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	296916
206	198	197	197	196	198	197	14	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	297704
206	198	197	197	196	198	197	14	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	297704
206	198	197	197	196	198	197	14	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	297704
206	198	197	197	197	198	197	13	1	0	0	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	298497
206	198	197	197	196	199	197	13	1	0	0	0	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	298734
206	198	197	197	196	199	197	13	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	298734
206	198	197	197	196	199	197	13	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	298734
206	198	197	197	196	199	196	13	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	299528
206	198	197	197	196	199	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	299528
206	198	197	197	196	199	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	299528
207	197	197	197	196	198	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	300320
206	198	198	197	196	199	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	300557
206	198	198	197	196	199	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	300557
206	198	198	197	196	199	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	300557
207	198	198	197	196	197	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	301348
206	199	197	197	196	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	301586
206	199	197	197	196	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	301586
206	199	197	197	196	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	301586
206	198	198	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	302379
206	198	198	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	302379
206	198	198	197	196	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	302379
206	198	197	197	196	198	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	303172
207	199	197	197	197	199	197	12	2	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	303410
207	199	197	197	197	199	197	12	2	1	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	303410
207	199	197	197	197	199	197	12	2	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	303410
205	198	197	197	196	200	196	12	2	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	304202
205	198	197	197	196	200	196	12	2	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	304202
205	198	197	197	196	200	196	12	1	0	0	0	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	304202
207	198	197	197	196	198	197	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	304991
207	198	198	197	196	198	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	305232
207	198	198	197	196	198	196	12	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	305232
207	198	198	197	196	198	196	13	1	0	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	305232
206	199	198	197	197	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	306020
206	199	198	197	197	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	306020
206	199	198	197	197	199	197	12	1	1	0	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	306020
208	198	198	197	197	199	197	13	1	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	306813
207	199	197	197	197	199	196	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307051
207	199	197	197	197	199	196	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307051
207	199	197	197	197	199	196	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307051
207	199	197	197	197	198	197	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307844
207	199	197	197	197	198	197	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307844
207	199	197	197	197	198	197	13	2	1	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	307844
207	198	197	197	196	199	196	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	308636
206	198	197	197	196	198	197	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	308873
206	198	197	197	196	198	197	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	308873
206	198	197	197	196	198	197	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	308873
207	198	197	197	196	199	197	13	2	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	309664
206	197	197	197	197	199	197	13	1	0	0	1	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	309902
206	197	197	197	197	199	197	13	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	309902
206	197	197	197	197	199	197	13	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	309902
205	200	198	197	197	198	197	12	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	310694
205	200	198	197	197	198	197	12	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	310694
205	200	198	197	197	198	197	12	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	310694
206	198	198	197	197	198	197	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	311488
206	197	197	197	197	199	198	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	311726
206	197	197	197	197	199	198	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	311726
206	197	197	197	197	199	198	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	311726
206	197	197	197	196	199	197	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	312519
206	197	197	197	196	199	197	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	312519
206	197	197	197	196	199	197	12	1	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	312519
206	199	197	197	196	198	197	12	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	313307
207	198	197	197	196	199	196	12	1	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	313548
207	198	197	197	196	199	196	12	0	0	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	313548
207	198	197	197	196	199	196	12	0	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	313548
206	198	197	196	197	197	197	12	1	0	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	314337
206	198	197	196	197	197	197	12	1	0	-1	0	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	314337
206	198	197	196	197	197	197	12	1	0	-2	0	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	314337
207	198	197	197	197	198	197	13	1	0	-2	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	315130
207	198	198	196	197	198	196	13	1	0	-3	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	315367
207	198	198	196	197	198	196	13	1	0	-3	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	315367
207	198	198	196	197	198	196	13	1	0	-4	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	315367
207	199	197	197	196	198	198	13	1	0	-4	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	316160
207	199	197	197	196	198	198	13	1	0	-4	1	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	316160
207	199	197	197	196	198	198	13	1	0	-4	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	316160
206	197	197	197	196	199	197	13	1	0	-3	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	316952
206	197	197	197	196	199	197	13	1	0	-3	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	317190
206	197	197	197	196	199	197	13	1	0	-2	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	317190
206	197	197	197	196	199	197	13	1	0	-2	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	317190
207	198	198	197	197	199	196	13	1	0	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	317982
206	197	198	197	197	198	197	13	1	0	-1	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	318220
206	197	198	197	197	198	197	13	1	0	0	0	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	318220
206	197	198	197	197	198	197	12	0	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	318220
206	198	198	197	197	198	197	12	0	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	319012
206	198	198	197	197	198	197	12	0	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	319012
206	198	198	197	197	198	197	12	0	1	0	1	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	319012
207	198	198	196	196	198	198	12	0	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	319806
206	199	198	197	197	199	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320043
206	199	198	197	197	199	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320043
206	199	198	197	197	199	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320043
205	198	197	197	196	198	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320835
205	198	197	197	196	198	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320835
205	198	197	197	196	198	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	320835
206	198	197	197	196	198	197	12	1	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	321624
206	199	197	197	197	197	197	12	2	1	-1	1	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	321866
